S_INFO_WINDCODE,S_INFO_NAME,S_INFO_LISTDATE,S_INFO_DELISTDATE
688152.SH,麒麟信安,20221028,null
688153.SH,唯捷创芯,20220412,null
688155.SH,先惠技术,20200811,null
688156.SH,路德环境,20200922,null
688157.SH,松井股份,20200609,null
688158.SH,优刻得,20200120,null
688159.SH,有方科技,20200123,null
688160.SH,步科股份,20201112,null
688161.SH,威高骨科,20210630,null
688162.SH,巨一科技,20211110,null
688163.SH,赛伦生物,20220311,null
688165.SH,埃夫特,20200715,null
688166.SH,博瑞医药,20191108,null
688167.SH,炬光科技,20211224,null
688168.SH,安博通,20190906,null
688169.SH,石头科技,20200221,null
688170.SH,德龙激光,20220429,null
688171.SH,纬德信息,20220127,null
688172.SH,燕东微,20221216,null
688173.SH,希荻微,20220121,null
688175.SH,高凌信息,20220315,null
688176.SH,亚虹医药,20220107,null
688177.SH,百奥泰,20200221,null
688178.SH,万德斯,20200114,null
688179.SH,阿拉丁,20201026,null
688180.SH,君实生物,20200715,null
688181.SH,八亿时空,20200106,null
688182.SH,灿勤科技,20211116,null
688183.SH,生益电子,20210225,null
688184.SH,帕瓦股份,20220919,null
688185.SH,康希诺,20200813,null
688186.SH,广大特材,20200211,null
688187.SH,时代电气,20210907,null
688188.SH,柏楚电子,20190808,null
688189.SH,南新制药,20200326,null
688190.SH,云路股份,20211126,null
688191.SH,智洋创新,20210408,null
688192.SH,迪哲医药,20211210,null
688193.SH,仁度生物,20220330,null
688195.SH,腾景科技,20210326,null
688196.SH,卓越新能,20191121,null
688197.SH,首药控股,20220323,null
688198.SH,佰仁医疗,20191209,null
688199.SH,久日新材,20191105,null
688200.SH,华峰测控,20200218,null
688201.SH,信安世纪,20210421,null
688202.SH,美迪西,20191105,null
688203.SH,海正生材,20220816,null
688205.SH,德科立,20220809,null
688206.SH,概伦电子,20211228,null
688207.SH,格灵深瞳,20220317,null
688208.SH,道通科技,20200213,null
688209.SH,英集芯,20220419,null
688210.SH,统联精密,20211227,null
688211.SH,中科微至,20211026,null
688212.SH,澳华内镜,20211115,null
688213.SH,思特威,20220520,null
688215.SH,瑞晟智能,20200828,null
688216.SH,气派科技,20210623,null
688217.SH,睿昂基因,20210517,null
688218.SH,江苏北人,20191211,null
688219.SH,会通股份,20201118,null
688220.SH,翱捷科技,20220114,null
688221.SH,前沿生物,20201028,null
688222.SH,成都先导,20200416,null
688223.SH,晶科能源,20220126,null
688225.SH,亚信安全,20220209,null
688226.SH,威腾电气,20210707,null
688227.SH,品高股份,20211230,null
688228.SH,开普云,20200327,null
688229.SH,博睿数据,20200817,null
688230.SH,芯导科技,20211201,null
688231.SH,隆达股份,20220722,null
688232.SH,新点软件,20211117,null
688233.SH,神工股份,20200221,null
688234.SH,天岳先进,20220112,null
688235.SH,百济神州,20211215,null
688236.SH,春立医疗,20211230,null
688237.SH,超卓航科,20220701,null
688238.SH,和元生物,20220322,null
688239.SH,航宇科技,20210705,null
688244.SH,永信至诚,20221019,null
688246.SH,嘉和美康,20211214,null
688247.SH,宣泰医药,20220825,null
688248.SH,南网科技,20211222,null
688249.SH,晶合集成,20230505,null
688251.SH,井松智能,20220606,null
688252.SH,天德钰,20220927,null
688253.SH,英诺特,20220728,null
688255.SH,凯尔达,20211025,null
688256.SH,寒武纪,20200720,null
688257.SH,新锐股份,20211027,null
688258.SH,卓易信息,20191209,null
688259.SH,创耀科技,20220112,null
688260.SH,昀冢科技,20210406,null
688261.SH,东微半导,20220210,null
688262.SH,国芯科技,20220106,null
688265.SH,南模生物,20211228,null
688266.SH,泽璟制药,20200123,null
688267.SH,中触媒,20220216,null
688268.SH,华特气体,20191226,null
688269.SH,凯立新材,20210609,null
688270.SH,臻镭科技,20220127,null
688271.SH,联影医疗,20220822,null
688272.SH,富吉瑞,20211018,null
688273.SH,麦澜德,20220811,null
688275.SH,万润新能,20220929,null
688276.SH,百克生物,20210625,null
688277.SH,天智航,20200707,null
688278.SH,特宝生物,20200117,null
688279.SH,峰岹科技,20220420,null
688280.SH,精进电动,20211027,null
688281.SH,华秦科技,20220307,null
688282.SH,*ST导航,20220318,null
688283.SH,坤恒顺维,20220215,null
688285.SH,高铁电气,20211020,null
688286.SH,敏芯股份,20200810,null
688287.SH,观典防务,20220525,null
688288.SH,鸿泉物联,20191106,null
688289.SH,圣湘生物,20200828,null
688290.SH,景业智能,20220429,null
688291.SH,金橙子,20221026,null
688292.SH,浩瀚深度,20220818,null
688293.SH,奥浦迈,20220902,null
688295.SH,中复神鹰,20220406,null
688296.SH,和达科技,20210727,null
688297.SH,中无人机,20220629,null
688298.SH,东方生物,20200205,null
688299.SH,长阳科技,20191106,null
688300.SH,联瑞新材,20191115,null
688301.SH,奕瑞科技,20200918,null
688302.SH,海创药业,20220412,null
688303.SH,大全能源,20210722,null
688305.SH,科德数控,20210709,null
688306.SH,均普智能,20220322,null
688307.SH,中润光学,20230216,null
688308.SH,欧科亿,20201210,null
688309.SH,恒誉环保,20200714,null
688310.SH,迈得医疗,20191203,null
688311.SH,盟升电子,20200731,null
688312.SH,燕麦科技,20200608,null
688313.SH,仕佳光子,20200812,null
688314.SH,康拓医疗,20210518,null
688315.SH,诺禾致源,20210413,null
688316.SH,青云科技,20210316,null
688317.SH,之江生物,20210118,null
688318.SH,财富趋势,20200427,null
688319.SH,欧林生物,20210608,null
688320.SH,禾川科技,20220428,null
688321.SH,微芯生物,20190812,null
688322.SH,奥比中光,20220707,null
688323.SH,瑞华泰,20210428,null
688325.SH,赛微微电,20220422,null
688326.SH,经纬恒润,20220419,null
688327.SH,云从科技,20220527,null
688328.SH,深科达,20210309,null
688329.SH,艾隆科技,20210329,null
688330.SH,宏力达,20201015,null
688331.SH,荣昌生物,20220331,null
688332.SH,中科蓝讯,20220715,null
688333.SH,铂力特,20190722,null
688334.SH,西高院,20230619,null
688335.SH,复洁环保,20200817,null
688336.SH,三生国健,20200722,null
688337.SH,普源精电,20220408,null
688338.SH,赛科希德,20200806,null
688339.SH,亿华通,20200810,null
688343.SH,云天励飞,20230404,null
688345.SH,博力威,20210611,null
688347.SH,华虹公司,20230807,null
688348.SH,昱能科技,20220608,null
688349.SH,三一重能,20220622,null
688350.SH,富淼科技,20210128,null
688351.SH,微电生理,20220831,null
688352.SH,颀中科技,20230420,null
688353.SH,华盛锂电,20220713,null
688355.SH,明志科技,20210512,null
688356.SH,键凯科技,20200826,null
688357.SH,建龙微纳,20191204,null
688358.SH,祥生医疗,20191203,null
688359.SH,三孚新科,20210521,null
688360.SH,德马科技,20200602,null
688361.SH,中科飞测,20230519,null
688362.SH,甬矽电子,20221116,null
688363.SH,华熙生物,20191106,null
688365.SH,光云科技,20200429,null
688366.SH,昊海生科,20191030,null
688367.SH,工大高科,20210628,null
688368.SH,晶丰明源,20191014,null
688369.SH,致远互联,20191031,null
688370.SH,丛麟科技,20220825,null
688371.SH,菲沃泰,20220802,null
688372.SH,伟测科技,20221026,null
688373.SH,盟科药业,20220805,null
688375.SH,国博电子,20220722,null
688376.SH,美埃科技,20221118,null
688377.SH,迪威尔,20200708,null
688378.SH,奥来德,20200903,null
688379.SH,华光新材,20200819,null
688380.SH,中微半导,20220805,null
688381.SH,帝奥微,20220823,null
688382.SH,益方生物,20220725,null
688383.SH,新益昌,20210428,null
688385.SH,复旦微电,20210804,null
688386.SH,泛亚微透,20201016,null
688387.SH,信科移动,20220926,null
688388.SH,嘉元科技,20190722,null
688389.SH,普门科技,20191105,null
688390.SH,固德威,20200904,null
688391.SH,钜泉科技,20220913,null
688392.SH,骄成超声,20220927,null
688393.SH,安必平,20200820,null
688395.SH,正弦电气,20210429,null
688396.SH,华润微,20200227,null
688398.SH,赛特新材,20200211,null
688399.SH,硕世生物,20191205,null
688400.SH,凌云光,20220706,null
688401.SH,路维光电,20220817,null
688403.SH,汇成股份,20220818,null
688408.SH,中信博,20200828,null
688409.SH,富创精密,20221010,null
688410.SH,山外山,20221226,null
688416.SH,恒烁股份,20220829,null
688418.SH,震有科技,20200722,null
688419.SH,耐科装备,20221107,null
688420.SH,美腾科技,20221209,null
688425.SH,铁建重工,20210622,null
688426.SH,康为世纪,20221025,null
688428.SH,诺诚健华,20220921,null
688429.SH,时创能源,20230629,null
688432.SH,有研硅,20221110,null
688433.SH,华曙高科,20230417,null
688435.SH,英方软件,20230119,null
688439.SH,振华风光,20220826,null
688443.SH,智翔金泰,20230620,null
688448.SH,磁谷科技,20220921,null
688450.SH,光格科技,20230724,null
688455.SH,科捷智能,20220915,null
688456.SH,有研粉材,20210317,null
688458.SH,美芯晟,20230522,null
688459.SH,哈铁科技,20221012,null
688466.SH,金科环境,20200508,null
688468.SH,科美诊断,20210409,null
688469.SH,芯联集成,20230510,null
688472.SH,阿特斯,20230609,null
688475.SH,萤石网络,20221228,null
688478.SH,晶升股份,20230424,null
688479.SH,友车科技,20230511,null
688480.SH,赛恩斯,20221125,null
688484.SH,南芯科技,20230407,null
688485.SH,九州一轨,20230118,null
688486.SH,龙迅股份,20230221,null
688488.SH,艾迪药业,20200720,null
688489.SH,三未信安,20221202,null
688496.SH,清越科技,20221228,null
688498.SH,源杰科技,20221221,null
688499.SH,利元亨,20210701,null
688500.SH,慧辰股份,20200716,null
688501.SH,青达环保,20210716,null
688502.SH,茂莱光学,20230309,null
688503.SH,聚和材料,20221209,null
688505.SH,复旦张江,20200619,null
688506.SH,百利天恒,20230106,null
688507.SH,索辰科技,20230418,null
688508.SH,芯朋微,20200722,null
688509.SH,正元地信,20210730,null
688510.SH,航亚科技,20201216,null
688511.SH,天微电子,20210730,null
688512.SH,慧智微,20230516,null
688513.SH,苑东生物,20200902,null
688515.SH,裕太微,20230210,null
688516.SH,奥特维,20200521,null
688517.SH,金冠电气,20210618,null
688518.SH,联赢激光,20200622,null
688519.SH,南亚新材,20200818,null
688520.SH,神州细胞,20200622,null
688521.SH,芯原股份,20200818,null
688522.SH,纳睿雷达,20230301,null
688523.SH,航天环宇,20230602,null
688525.SH,佰维存储,20221230,null
688526.SH,科前生物,20200922,null
688528.SH,秦川物联,20200701,null
688529.SH,豪森智能,20201109,null
688530.SH,欧莱新材,20240509,null
688531.SH,日联科技,20230331,null
688533.SH,上声电子,20210419,null
688535.SH,华海诚科,20230404,null
688536.SH,思瑞浦,20200921,null
688538.SH,和辉光电,20210528,null
688539.SH,高华科技,20230418,null
688543.SH,国科军工,20230621,null
688548.SH,广钢气体,20230815,null
688549.SH,中巨芯,20230908,null
688550.SH,瑞联新材,20200902,null
688551.SH,科威尔,20200910,null
688552.SH,航天南湖,20230518,null
688553.SH,汇宇制药,20211026,null
688555.SH,退市泽达,20200623,null
688556.SH,高测股份,20200807,null
688557.SH,兰剑智能,20201202,null
688558.SH,国盛智科,20200630,null
688559.SH,海目星,20200909,null
688560.SH,明冠新材,20201224,null
688561.SH,奇安信,20200722,null
688562.SH,航天软件,20230524,null
688563.SH,航材股份,20230719,null
688565.SH,力源科技,20210513,null
688566.SH,吉贝尔,20200518,null
688567.SH,孚能科技,20200717,null
688568.SH,中科星图,20200708,null
688569.SH,铁科轨道,20200831,null
688570.SH,天玛智控,20230605,null
688571.SH,杭华股份,20201211,null
688573.SH,信宇人,20230817,null
688575.SH,亚辉龙,20210517,null
688576.SH,西山科技,20230606,null
688577.SH,浙海德曼,20200916,null
688578.SH,艾力斯,20201202,null
688579.SH,山大地纬,20200717,null
688580.SH,伟思医疗,20200721,null
688581.SH,安杰思,20230519,null
688582.SH,芯动联科,20230630,null
688584.SH,上海合晶,20240208,null
688585.SH,上纬新材,20200928,null
688586.SH,江航装备,20200731,null
688588.SH,凌志软件,20200511,null
688589.SH,力合微,20200722,null
688590.SH,新致软件,20201207,null
688591.SH,泰凌微,20230825,null
688592.SH,司南导航,20230816,null
688593.SH,新相微,20230601,null
688595.SH,芯海科技,20200928,null
688596.SH,正帆科技,20200820,null
688597.SH,煜邦电力,20210617,null
688598.SH,金博股份,20200518,null
688599.SH,天合光能,20200610,null
688600.SH,皖仪科技,20200703,null
688601.SH,力芯微,20210628,null
688602.SH,康鹏科技,20230720,null
688603.SH,天承科技,20230710,null
688606.SH,奥泰生物,20210325,null
688607.SH,康众医疗,20210201,null
688608.SH,恒玄科技,20201216,null
688609.SH,九联科技,20210323,null
688610.SH,埃科光电,20230719,null
688611.SH,杭州柯林,20210412,null
688612.SH,威迈斯,20230726,null
688613.SH,奥精医疗,20210521,null
688615.SH,合合信息,20240926,null
688616.SH,西力科技,20210318,null
688617.SH,惠泰医疗,20210107,null
688618.SH,三旺通信,20201230,null
688619.SH,罗普特,20210223,null
688620.SH,安凯微,20230627,null
688621.SH,阳光诺和,20210621,null
688622.SH,禾信仪器,20210913,null
688623.SH,双元科技,20230608,null
688625.SH,呈和科技,20210607,null
688626.SH,翔宇医疗,20210331,null
688627.SH,精智达,20230718,null
688628.SH,优利德,20210201,null
688629.SH,华丰科技,20230627,null
688630.SH,芯碁微装,20210401,null
688631.SH,莱斯信息,20230628,null
688633.SH,星球石墨,20210324,null
688636.SH,智明达,20210408,null
688638.SH,誉辰智能,20230712,null
688639.SH,华恒生物,20210422,null
688646.SH,逸飞激光,20230728,null
688648.SH,中邮科技,20231113,null
688651.SH,盛邦安全,20230726,null
688652.SH,京仪装备,20231129,null
688653.SH,康希通信,20231117,null
688655.SH,迅捷兴,20210511,null
688656.SH,浩欧博,20210113,null
688657.SH,浩辰软件,20231010,null
688658.SH,悦康药业,20201224,null
688659.SH,元琛科技,20210331,null
688660.SH,电气风电,20210519,null
688661.SH,和林微纳,20210329,null
688662.SH,富信科技,20210401,null
688663.SH,新风光,20210413,null
688665.SH,四方光电,20210209,null
688667.SH,菱电电控,20210312,null
688668.SH,鼎通科技,20201221,null
688669.SH,聚石化学,20210125,null
688670.SH,金迪克,20210802,null
688671.SH,碧兴物联,20230809,null
688676.SH,金盘科技,20210309,null
688677.SH,海泰新光,20210226,null
688678.SH,福立旺,20201223,null
688679.SH,通源环境,20201225,null
688680.SH,海优新材,20210122,null
688681.SH,科汇股份,20210616,null
688682.SH,霍莱沃,20210420,null
688683.SH,莱尔科技,20210412,null
688685.SH,迈信林,20210513,null
688686.SH,奥普特,20201231,null
688687.SH,凯因科技,20210208,null
688689.SH,银河微电,20210127,null
688690.SH,纳微科技,20210623,null
688691.SH,灿芯股份,20240411,null
688692.SH,达梦数据,20240612,null
688693.SH,锴威特,20230818,null
688695.SH,中创股份,20240313,null
688696.SH,极米科技,20210303,null
688697.SH,纽威数控,20210917,null
688698.SH,伟创电气,20201229,null
688699.SH,明微电子,20201218,null
688700.SH,东威科技,20210615,null
688701.SH,卓锦股份,20210916,null
688702.SH,盛科通信,20230914,null
688707.SH,振华新材,20210914,null
688709.SH,成都华微,20240207,null
688710.SH,益诺思,20240903,null
688711.SH,宏微科技,20210901,null
688716.SH,中研股份,20230920,null
688717.SH,艾罗能源,20240103,null
688718.SH,唯赛勃,20210728,null
688719.SH,爱科赛博,20230928,null
688720.SH,艾森股份,20231206,null
688721.SH,龙图光罩,20240806,null
688722.SH,同益中,20211019,null
688726.SH,C拉普,20241029,null
688728.SH,格科微,20210818,null
688733.SH,壹石通,20210817,null
688737.SH,中自科技,20211022,null
688739.SH,成大生物,20211028,null
688766.SH,普冉股份,20210823,null
688767.SH,博拓生物,20210908,null
688768.SH,容知日新,20210726,null
688772.SH,珠海冠宇,20211015,null
688776.SH,国光电气,20210831,null
688777.SH,中控技术,20201124,null
688778.SH,厦钨新能,20210805,null
688779.SH,五矿新能,20210811,null
688786.SH,悦安新材,20210826,null
688787.SH,海天瑞声,20210813,null
688788.SH,科思科技,20201022,null
688789.SH,宏华数科,20210708,null
688793.SH,倍轻松,20210715,null
688798.SH,艾为电子,20210816,null
688799.SH,华纳药厂,20210713,null
688800.SH,瑞可达,20210722,null
688819.SH,天能股份,20210118,null
688981.SH,中芯国际,20200716,null
830779.BJ,武汉蓝电,20230601,null
830799.BJ,艾融软件,20211115,null
830809.BJ,安达科技,20230323,null
830832.BJ,齐鲁华信,20211115,null
830839.BJ,万通液压,20211115,null
830879.BJ,基康仪器,20221220,null
830896.BJ,旺成科技,20230419,null
830946.BJ,森萱医药,20211115,null
830964.BJ,润农节水,20211115,null
830974.BJ,凯大催化,20230308,null
